chemin,paquet,paquet_LOC,paquet_CLOC,paquet_DC,WCP,paquet_BC
/Users/catherineengert/session_automne_2021/GitHub/VaxTodo-Re//application/test,VaxTod.application.test,254.0,34.0,0.13385826771653545,48.0,0.0027887139107611553
/Users/catherineengert/session_automne_2021/GitHub/VaxTodo-Re//application/src,VaxTod.application.src,3404.0,855.0,0.2511750881316099,1036.0,2.424469962660327E-4
