chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/renderer/xy/XYShapeRendererTest.java,XYShapeRendererTest,159.0,56.0,0.3522012578616352,22.0,2.5454545454545454
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/renderer/xy/XYDifferenceRendererTest.java,XYDifferenceRendererTest,180.0,65.0,0.3611111111111111,38.0,1.7105263157894737
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/renderer/xy/DeviationStepRendererTest.java,DeviationStepRendererTest,100.0,54.0,0.54,19.0,2.8421052631578947
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/renderer/GrayPaintScaleTest.java,GrayPaintScaleTest,119.0,55.0,0.46218487394957986,21.0,2.619047619047619
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/TestUtils.java,TestUtils,171.0,69.0,0.40350877192982454,25.0,2.76
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/StackedBarChartTest.java,StackedBarChartTest,163.0,71.0,0.43558282208588955,27.0,2.6296296296296298
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/XYLineChartTest.java,XYLineChartTest,153.0,69.0,0.45098039215686275,23.0,3.0
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/PlotRenderingInfoTest.java,PlotRenderingInfoTest,104.0,48.0,0.46153846153846156,15.0,3.2
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CombinedRangeXYPlotTest.java,CombinedRangeXYPlotTest,241.0,84.0,0.34854771784232363,24.0,3.5
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/MeterIntervalTest.java,MeterIntervalTest,90.0,47.0,0.5222222222222223,14.0,3.357142857142857
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CombinedDomainXYPlotTest.java,CombinedDomainXYPlotTest,249.0,86.0,0.3453815261044177,25.0,3.44
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/MarkerTest.java,MarkerTest,366.0,122.0,0.3333333333333333,57.0,2.1403508771929824
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CategoryMarkerTest.java,CategoryMarkerTest,174.0,65.0,0.3735632183908046,21.0,3.0952380952380953
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/ThermometerPlotTest.java,ThermometerPlotTest,171.0,60.0,0.3508771929824561,18.0,3.3333333333333335
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/PlotOrientationTest.java,PlotOrientationTest,67.0,46.0,0.6865671641791045,14.0,3.2857142857142856
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/MeterPlotTest.java,MeterPlotTest,217.0,73.0,0.33640552995391704,18.0,4.055555555555555
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/SpiderWebPlotTest.java,SpiderWebPlotTest,295.0,82.0,0.27796610169491526,25.0,3.28
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/MyDialLayerChangeListener.java,MyDialLayerChangeListener,58.0,50.0,0.8620689655172413,12.0,4.166666666666667
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/StandardDialFrameTest.java,StandardDialFrameTest,123.0,56.0,0.45528455284552843,17.0,3.2941176470588234
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/AbstractDialLayerTest.java,AbstractDialLayerTest,91.0,52.0,0.5714285714285714,17.0,3.0588235294117645
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/DialPointerTest.java,DialPointerTest,148.0,63.0,0.42567567567567566,23.0,2.739130434782609
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/StandardDialRangeTest.java,StandardDialRangeTest,115.0,55.0,0.4782608695652174,16.0,3.4375
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/DialTextAnnotationTest.java,DialTextAnnotationTest,133.0,60.0,0.45112781954887216,18.0,3.3333333333333335
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/DialPlotTest.java,DialPlotTest,248.0,76.0,0.3064516129032258,32.0,2.375
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/ArcDialFrameTest.java,ArcDialFrameTest,138.0,59.0,0.427536231884058,17.0,3.4705882352941178
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/DialCapTest.java,DialCapTest,144.0,60.0,0.4166666666666667,18.0,3.3333333333333335
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/DialValueIndicatorTest.java,DialValueIndicatorTest,176.0,67.0,0.3806818181818182,19.0,3.526315789473684
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/DialBackgroundTest.java,DialBackgroundTest,134.0,59.0,0.44029850746268656,31.0,1.903225806451613
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/dial/StandardDialScaleTest.java,StandardDialScaleTest,231.0,76.0,0.329004329004329,22.0,3.4545454545454546
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/pie/PieLabelRecordTest.java,PieLabelRecordTest,105.0,47.0,0.44761904761904764,14.0,3.357142857142857
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/pie/PiePlotTest.java,PiePlotTest,597.0,130.0,0.21775544388609716,61.0,2.1311475409836067
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/pie/MultiplePiePlotTest.java,MultiplePiePlotTest,173.0,63.0,0.36416184971098264,20.0,3.15
